"No.","Time","Source","Destination","Protocol","Length","Info"
"151","48.559069123","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=25/6400, ttl=64 (reply in 152)"
"152","48.559146898","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=25/6400, ttl=64 (request in 151)"
"153","48.756658964","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"154","49.583047740","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=26/6656, ttl=64 (reply in 155)"
"155","49.583157495","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=26/6656, ttl=64 (request in 154)"
"156","49.811010311","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"157","50.008664010","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"158","50.288526297","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"159","50.607265021","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=27/6912, ttl=64 (reply in 160)"
"160","50.607327438","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=27/6912, ttl=64 (request in 159)"
"161","50.757035400","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"162","51.631240521","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=28/7168, ttl=64 (reply in 163)"
"163","51.631316994","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=28/7168, ttl=64 (request in 162)"
"164","51.811431420","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"165","52.008875779","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"166","52.289028380","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"167","52.655062115","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=29/7424, ttl=64 (reply in 168)"
"168","52.655123720","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=29/7424, ttl=64 (request in 167)"
"169","52.757447271","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"170","53.679089009","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=30/7680, ttl=64 (reply in 171)"
"171","53.679177334","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=30/7680, ttl=64 (request in 170)"
"172","53.811862755","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"173","54.009270520","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"174","54.289447730","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"175","54.703349100","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=31/7936, ttl=64 (reply in 176)"
"176","54.703428277","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=31/7936, ttl=64 (request in 175)"
"177","54.757665644","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"178","55.727058514","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=32/8192, ttl=64 (reply in 179)"
"179","55.727119578","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=32/8192, ttl=64 (request in 178)"
"180","55.812086532","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"181","56.009823927","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"182","56.289898670","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"183","56.751352792","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=33/8448, ttl=64 (reply in 184)"
"184","56.751433963","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=33/8448, ttl=64 (request in 183)"
"185","56.758238955","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"186","57.775057645","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=34/8704, ttl=64 (reply in 187)"
"187","57.775135691","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=34/8704, ttl=64 (request in 186)"
"188","57.812472863","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"189","58.010028944","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"190","58.290289414","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"191","58.758631446","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"192","58.799233263","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=35/8960, ttl=64 (reply in 193)"
"193","58.799296010","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=35/8960, ttl=64 (request in 192)"
"194","58.831232333","02:42:ac:11:00:04","02:42:ac:11:00:03","ARP","42","Who has 172.17.0.3? Tell 172.17.0.4"
"195","58.831252530","02:42:ac:11:00:03","02:42:ac:11:00:04","ARP","42","Who has 172.17.0.4? Tell 172.17.0.3 (duplicate use of 172.17.0.3 detected!)"
"196","58.831314857","02:42:ac:11:00:03","02:42:ac:11:00:04","ARP","42","172.17.0.3 is at 02:42:ac:11:00:03"
"197","58.831322631","02:42:ac:11:00:04","02:42:ac:11:00:03","ARP","42","172.17.0.4 is at 02:42:ac:11:00:04 (duplicate use of 172.17.0.3 detected!)"
"198","59.812879009","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"199","59.823043883","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=36/9216, ttl=64 (reply in 200)"
"200","59.823117110","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=36/9216, ttl=64 (request in 199)"
"201","60.010240690","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"202","60.290669448","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"203","60.759114312","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"204","60.847233383","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=37/9472, ttl=64 (reply in 205)"
"205","60.847295840","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=37/9472, ttl=64 (request in 204)"
"206","61.813308718","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"207","61.871360838","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=38/9728, ttl=64 (reply in 208)"
"208","61.871448171","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=38/9728, ttl=64 (request in 207)"
"209","62.010758806","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"210","62.290880565","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"211","62.759634426","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"212","62.895107479","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=39/9984, ttl=64 (reply in 213)"
"213","62.895168103","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=39/9984, ttl=64 (request in 212)"
"214","63.813883609","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"215","63.919034224","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=40/10240, ttl=64 (reply in 216)"
"216","63.919107541","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=40/10240, ttl=64 (request in 215)"
"217","64.010985612","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"218","64.291277491","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"219","64.759841270","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"220","64.943054247","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=41/10496, ttl=64 (reply in 221)"
"221","64.943114289","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=41/10496, ttl=64 (request in 220)"
"222","65.814087533","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"223","65.967226145","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=42/10752, ttl=64 (reply in 224)"
"224","65.967293221","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=42/10752, ttl=64 (request in 223)"
